投票日,告示日,選挙名,都道府県,detail_url,定数,候補者数,執行理由,有権者数,投票率,前回投票率,得票数,氏名,年齢,性別,党派,新旧,主な肩書き,elected
2022-03-06,2022-02-27,洲本市議会議員選挙,兵庫県,https://seijiyama.jp/area/card/3624/J736jJ/M?S=lcqdt0lbshp0k,18,18,任期満了,"36,546",,59.61%,,浜野 隆,58,男,無所属,新,（有）淡路島未来経営支援塾会社員,True
2022-03-06,2022-02-27,洲本市議会議員選挙,兵庫県,https://seijiyama.jp/area/card/3624/J736jJ/M?S=lcqdt0lbshp0k,18,18,任期満了,"36,546",,59.61%,,久保 哲二,65,男,無所属,新,無職,True
2022-03-06,2022-02-27,洲本市議会議員選挙,兵庫県,https://seijiyama.jp/area/card/3624/J736jJ/M?S=lcqdt0lbshp0k,18,18,任期満了,"36,546",,59.61%,,木元 寿夫,72,男,無所属,新,無職,True
2022-03-06,2022-02-27,洲本市議会議員選挙,兵庫県,https://seijiyama.jp/area/card/3624/J736jJ/M?S=lcqdt0lbshp0k,18,18,任期満了,"36,546",,59.61%,,中野 睦子,56,女,無所属,現,大同生命株式会社会社員,True
2022-03-06,2022-02-27,洲本市議会議員選挙,兵庫県,https://seijiyama.jp/area/card/3624/J736jJ/M?S=lcqdt0lbshp0k,18,18,任期満了,"36,546",,59.61%,,先田 正一,62,男,公明,現,無職,True
2022-03-06,2022-02-27,洲本市議会議員選挙,兵庫県,https://seijiyama.jp/area/card/3624/J736jJ/M?S=lcqdt0lbshp0k,18,18,任期満了,"36,546",,59.61%,,間森 和生,71,男,共産,現,洲本市議会議員,True
2022-03-06,2022-02-27,洲本市議会議員選挙,兵庫県,https://seijiyama.jp/area/card/3624/J736jJ/M?S=lcqdt0lbshp0k,18,18,任期満了,"36,546",,59.61%,,近藤 昭文,69,男,共産,現,農業,True
2022-03-06,2022-02-27,洲本市議会議員選挙,兵庫県,https://seijiyama.jp/area/card/3624/J736jJ/M?S=lcqdt0lbshp0k,18,18,任期満了,"36,546",,59.61%,,清水 茂,67,男,無所属,現,NPO法人ネイティブ淡路島監事,True
2022-03-06,2022-02-27,洲本市議会議員選挙,兵庫県,https://seijiyama.jp/area/card/3624/J736jJ/M?S=lcqdt0lbshp0k,18,18,任期満了,"36,546",,59.61%,,原田 ひとみ,50,女,公明,新,無職,True
2022-03-06,2022-02-27,洲本市議会議員選挙,兵庫県,https://seijiyama.jp/area/card/3624/J736jJ/M?S=lcqdt0lbshp0k,18,18,任期満了,"36,546",,59.61%,,生田 進三,59,男,無所属,新,イクタコーポレーション有限会社代表取締役,True
2022-03-06,2022-02-27,洲本市議会議員選挙,兵庫県,https://seijiyama.jp/area/card/3624/J736jJ/M?S=lcqdt0lbshp0k,18,18,任期満了,"36,546",,59.61%,,柳川 真一,55,男,無所属,現,農業,True
2022-03-06,2022-02-27,洲本市議会議員選挙,兵庫県,https://seijiyama.jp/area/card/3624/J736jJ/M?S=lcqdt0lbshp0k,18,18,任期満了,"36,546",,59.61%,,福本 巧,50,男,自民,現,福本電材代表,True
2022-03-06,2022-02-27,洲本市議会議員選挙,兵庫県,https://seijiyama.jp/area/card/3624/J736jJ/M?S=lcqdt0lbshp0k,18,18,任期満了,"36,546",,59.61%,,高島 久美子,61,女,無所属,現,洲本市議会議員,True
2022-03-06,2022-02-27,洲本市議会議員選挙,兵庫県,https://seijiyama.jp/area/card/3624/J736jJ/M?S=lcqdt0lbshp0k,18,18,任期満了,"36,546",,59.61%,,福島 昌幸,57,男,無所属,新,福島造船所代表,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,千葉 和彦,56,男,無所属,現,農業,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,門脇 芳裕,54,男,無所属,新,農業,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,千葉 敦,64,男,共産,現,獣医師,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,小野 優,44,男,無所属,現,NPO法人役員,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,佐藤 美雪,41,女,共産,新,主婦,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,阿部 加代子,60,女,公明,現,政党役員,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,東 隆司,59,男,無所属,新,無職,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,千葉 康弘,67,男,無所属,現,農業,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,小野寺 重,78,男,無所属,現,農業,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,及川 佐,74,男,無所属,現,アーク印刷株式会社相談役,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,加藤 清,74,男,無所属,現,会社役員,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,高橋 晋,59,男,無所属,現,会社役員,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,瀬川 貞清,72,男,共産,現,政党役員,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,宍戸 直美,41,女,無所属,新,バランスボールインストラクター,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,佐々木 友美子,58,女,無所属,新,行政書士,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,菅野 至,46,男,無所属,新,農業,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,中西 秀俊,61,男,無所属,現,（商業）商店店主,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,今野 裕文,64,男,共産,現,農業,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,小野寺 満,64,男,無所属,現,農業,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,藤田 慶則,66,男,無所属,現,農業,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,飯坂 一也,61,男,公明,現,農業,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,菅原 明,70,男,共産,現,農業,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,菅原 由和,54,男,無所属,現,会社員,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,広野 富男,65,男,無所属,現,行政書士,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,高橋 善行,57,男,無所属,新,農業,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,高橋 浩,65,男,無所属,現,農業,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,及川 春樹,52,男,無所属,現,鋳造業,True
2022-03-06,2022-02-27,奥州市議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/98HNcE/M?S=lcqdt0lbshl0k,28,28,任期満了,"97,272",,64.24%,,佐藤 正典,55,男,無所属,新,自営業,True
2022-02-27,2022-02-20,行橋市長選挙,福岡県,https://seijiyama.jp/area/card/3624/4eylDi/M?S=lcqdt0lbsgt0k,1,3,任期満了,"60,003",49.12%,45.74%,11052,工藤 政宏,44,男,無所属,新,元市会議員,True
2022-02-27,2022-02-20,行橋市長選挙,福岡県,https://seijiyama.jp/area/card/3624/4eylDi/M?S=lcqdt0lbsgt0k,1,3,任期満了,"60,003",49.12%,45.74%,10908,松本 英樹,63,男,無所属,新,行政書士、元副市長,False
2022-02-27,2022-02-20,行橋市長選挙,福岡県,https://seijiyama.jp/area/card/3624/4eylDi/M?S=lcqdt0lbsgt0k,1,3,任期満了,"60,003",49.12%,45.74%,7301,田中 純,75,男,無所属（立民、国民推薦）,現,行橋市長,False
2022-02-27,2022-02-22,小海町長選挙,長野県,https://seijiyama.jp/area/card/3624/5I-c77/M?S=lcqdt0lbsip0k,1,2,任期満了,"3,822",78.23%,,1666,黒沢 弘,66,男,無所属,現,小海町長,True
2022-02-27,2022-02-22,小海町長選挙,長野県,https://seijiyama.jp/area/card/3624/5I-c77/M?S=lcqdt0lbsip0k,1,2,任期満了,"3,822",78.23%,,1281,鷹野 弥洲年,74,男,無所属,新,農業、元町議,False
2022-02-27,2022-02-20,紀の川市長選挙,和歌山県,https://seijiyama.jp/area/card/3624/5650gG/M?S=lcqdt0lcsbp0k,1,2,死去,"51,610",55.16%,58.85%,18862,岸本 健,51,男,無所属（自民、公明、国民推薦）,新,無職、元和歌山県議,True
2022-02-27,2022-02-20,紀の川市長選挙,和歌山県,https://seijiyama.jp/area/card/3624/5650gG/M?S=lcqdt0lcsbp0k,1,2,死去,"51,610",55.16%,58.85%,9317,森田 幾久,54,男,無所属,新,会社顧問、元市議,False
2022-02-27,2022-02-22,おいらせ町議会議員補欠選挙,青森県,https://seijiyama.jp/area/card/3624/CBujfj/M?S=lcqdt0lcrjq0k,1,2,死去,"20,698",64.82%,61.12%,6637,川口 弘治,62,男,無所属,元,会社員,True
2022-02-27,2022-02-22,おいらせ町議会議員補欠選挙,青森県,https://seijiyama.jp/area/card/3624/CBujfj/M?S=lcqdt0lcrjq0k,1,2,死去,"20,698",64.82%,61.12%,5758,小笠原 伸也,60,男,無所属,新,無職,False
2022-02-27,2022-02-22,おいらせ町長選挙,青森県,https://seijiyama.jp/area/card/3624/jKdDDD/M?S=lcqdt0lbsin0k,1,2,任期満了,"20,698",64.85%,49.79%,6730,成田 隆,71,男,無所属,現,農業、おいらせ町長,True
2022-02-27,2022-02-22,おいらせ町長選挙,青森県,https://seijiyama.jp/area/card/3624/jKdDDD/M?S=lcqdt0lbsin0k,1,2,任期満了,"20,698",64.85%,49.79%,6599,三村 正太郎,72,男,無所属,元,農業、元おいらせ町長,False
2022-02-27,2022-02-20,石垣市長選挙,沖縄県,https://seijiyama.jp/area/card/3624/2bgEkd/M?S=lcqdt0lbsik0k,1,2,任期満了,"38,846",70.54%,73.55%,14761,中山 義隆,54,男,無所属（自民、公明推薦）,現,石垣市長,True
2022-02-27,2022-02-20,石垣市長選挙,沖縄県,https://seijiyama.jp/area/card/3624/2bgEkd/M?S=lcqdt0lbsik0k,1,2,任期満了,"38,846",70.54%,73.55%,12307,砥板 芳行,52,男,無所属,新,会社役員、元市議,False
2022-02-27,2022-02-22,神恵内村長選挙,北海道,https://seijiyama.jp/area/card/3624/J0rjIc/M?S=lcqdt0lbsgr0k,1,2,任期満了,706,89.24%,,559,高橋 昌幸,71,男,無所属,現,神恵内村長,True
2022-02-27,2022-02-22,神恵内村長選挙,北海道,https://seijiyama.jp/area/card/3624/J0rjIc/M?S=lcqdt0lbsgr0k,1,2,任期満了,706,89.24%,,48,瀬尾 英幸,79,男,無所属,新,ビジネスアドバイザー,False
2022-02-27,2022-02-22,愛荘町長選挙,滋賀県,https://seijiyama.jp/area/card/3624/23pUDG/M?S=lcqdt0lbsfp0k,1,2,任期満了,"16,345",46.77%,57.95%,5468,有村 国知,47,男,無所属,現,愛荘町長,True
2022-02-27,2022-02-22,愛荘町長選挙,滋賀県,https://seijiyama.jp/area/card/3624/23pUDG/M?S=lcqdt0lbsfp0k,1,2,任期満了,"16,345",46.77%,57.95%,2079,畑中 教和,70,男,無所属,新,会社顧問,False
2022-02-27,2022-02-20,長浜市長選挙,滋賀県,https://seijiyama.jp/area/card/3624/0HYlhJ/M?S=lcqdt0lbsfo0k,1,4,任期満了,"93,982",52.76%,43.98%,23202,浅見 宣義,62,男,無所属,新,無職、元裁判官,True
2022-02-27,2022-02-20,長浜市長選挙,滋賀県,https://seijiyama.jp/area/card/3624/0HYlhJ/M?S=lcqdt0lbsfo0k,1,4,任期満了,"93,982",52.76%,43.98%,12824,藤井 勇治,72,男,無所属（立憲推薦）,現,長浜市長,False
2022-02-27,2022-02-20,長浜市長選挙,滋賀県,https://seijiyama.jp/area/card/3624/0HYlhJ/M?S=lcqdt0lbsfo0k,1,4,任期満了,"93,982",52.76%,43.98%,8342,中川 亮,39,男,無所属,新,株式会社Revilla代表取締役、元市議,False
2022-02-27,2022-02-20,長浜市長選挙,滋賀県,https://seijiyama.jp/area/card/3624/0HYlhJ/M?S=lcqdt0lbsfo0k,1,4,任期満了,"93,982",52.76%,43.98%,4868,梅本 博史,64,男,維新,新,会社経営,False
2022-02-27,2022-02-22,西郷村長選挙,福島県,https://seijiyama.jp/area/card/3624/155r20/M?S=lcqdt0lbsit0k,1,1,任期満了,"16,694",,56.01%,,高橋 広志,67,男,無所属,現,西郷村長,True
2022-02-27,2022-02-22,愛荘町議会議員選挙,滋賀県,https://seijiyama.jp/area/card/3624/dATGcg/M?S=lcqdt0lbsfq0k,14,14,任期満了,"16,521",,57.95%,,小菅 久宣,62,男,無所属,新,農業,True
2022-02-27,2022-02-22,愛荘町議会議員選挙,滋賀県,https://seijiyama.jp/area/card/3624/dATGcg/M?S=lcqdt0lbsfq0k,14,14,任期満了,"16,521",,57.95%,,久保田 正利,54,男,無所属,新,会社員,True
2022-02-27,2022-02-22,愛荘町議会議員選挙,滋賀県,https://seijiyama.jp/area/card/3624/dATGcg/M?S=lcqdt0lbsfq0k,14,14,任期満了,"16,521",,57.95%,,竹 秀,76,男,無所属,現,自営業,True
2022-02-27,2022-02-22,愛荘町議会議員選挙,滋賀県,https://seijiyama.jp/area/card/3624/dATGcg/M?S=lcqdt0lbsfq0k,14,14,任期満了,"16,521",,57.95%,,村西 作雄,69,男,無所属,現,農業,True
2022-02-27,2022-02-22,愛荘町議会議員選挙,滋賀県,https://seijiyama.jp/area/card/3624/dATGcg/M?S=lcqdt0lbsfq0k,14,14,任期満了,"16,521",,57.95%,,滝 すみ江,64,女,共産,現,無職,True
2022-02-27,2022-02-22,愛荘町議会議員選挙,滋賀県,https://seijiyama.jp/area/card/3624/dATGcg/M?S=lcqdt0lbsfq0k,14,14,任期満了,"16,521",,57.95%,,中川 喜代和,66,男,無所属,新,会社役員,True
2022-02-27,2022-02-22,愛荘町議会議員選挙,滋賀県,https://seijiyama.jp/area/card/3624/dATGcg/M?S=lcqdt0lbsfq0k,14,14,任期満了,"16,521",,57.95%,,河村 善一,73,男,無所属,現,農事組合法人代表理事,True
2022-02-27,2022-02-22,愛荘町議会議員選挙,滋賀県,https://seijiyama.jp/area/card/3624/dATGcg/M?S=lcqdt0lbsfq0k,14,14,任期満了,"16,521",,57.95%,,外川 善正,74,男,無所属,現,団体職員,True
2022-02-27,2022-02-22,愛荘町議会議員選挙,滋賀県,https://seijiyama.jp/area/card/3624/dATGcg/M?S=lcqdt0lbsfq0k,14,14,任期満了,"16,521",,57.95%,,辰己 保,70,男,共産,現,建築板金業,True
2022-02-27,2022-02-22,愛荘町議会議員選挙,滋賀県,https://seijiyama.jp/area/card/3624/dATGcg/M?S=lcqdt0lbsfq0k,14,14,任期満了,"16,521",,57.95%,,沢 源,62,男,無所属,現,飲食業,True
2022-02-27,2022-02-22,愛荘町議会議員選挙,滋賀県,https://seijiyama.jp/area/card/3624/dATGcg/M?S=lcqdt0lbsfq0k,14,14,任期満了,"16,521",,57.95%,,上田 太治,70,男,無所属,新,会社役員,True
2022-02-27,2022-02-22,愛荘町議会議員選挙,滋賀県,https://seijiyama.jp/area/card/3624/dATGcg/M?S=lcqdt0lbsfq0k,14,14,任期満了,"16,521",,57.95%,,村田 定,79,男,無所属,現,会社役員,True
2022-02-27,2022-02-22,愛荘町議会議員選挙,滋賀県,https://seijiyama.jp/area/card/3624/dATGcg/M?S=lcqdt0lbsfq0k,14,14,任期満了,"16,521",,57.95%,,森野 隆,62,男,無所属,現,会社員,True
2022-02-27,2022-02-22,愛荘町議会議員選挙,滋賀県,https://seijiyama.jp/area/card/3624/dATGcg/M?S=lcqdt0lbsfq0k,14,14,任期満了,"16,521",,57.95%,,高橋 正夫,73,男,無所属,現,農業,True
2022-02-27,2022-02-20,石垣市議会議員補欠選挙,沖縄県,https://seijiyama.jp/area/card/3624/004PC8/M?S=lcqdt0lcscl0k,2,2,辞職,"39,330",,65.73%,,大道 夏代,53,女,無所属,新,家事専業,True
2022-02-27,2022-02-20,石垣市議会議員補欠選挙,沖縄県,https://seijiyama.jp/area/card/3624/004PC8/M?S=lcqdt0lcscl0k,2,2,辞職,"39,330",,65.73%,,伊良部 和摩,48,男,無所属,新,団体事務局長,True
2022-02-20,2022-02-03,長崎県知事選挙,長崎県,https://seijiyama.jp/area/card/3624/5isOH8/M?S=lcqdt0lbsfm0k,1,3,任期満了,"1,106,346",47.83%,36.03%,239415,大石 賢吾,39,男,無所属（維新推薦）,新,医師,True
2022-02-20,2022-02-03,長崎県知事選挙,長崎県,https://seijiyama.jp/area/card/3624/5isOH8/M?S=lcqdt0lbsfm0k,1,3,任期満了,"1,106,346",47.83%,36.03%,238874,中村 法道,71,男,無所属,現,長崎県知事,False
2022-02-20,2022-02-03,長崎県知事選挙,長崎県,https://seijiyama.jp/area/card/3624/5isOH8/M?S=lcqdt0lbsfm0k,1,3,任期満了,"1,106,346",47.83%,36.03%,46794,宮沢 由彦,54,男,無所属,新,株式会社食と関係価値研究所代表取締役,False
2022-02-20,2022-02-15,城里町議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/JCxm4c/M?S=lcqdt0lbsgo0k,14,16,任期満了,"16,442",55.81%,59.65%,1264,桜井 和子,66,女,公明,現,農業,True
2022-02-20,2022-02-15,城里町議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/JCxm4c/M?S=lcqdt0lbsgo0k,14,16,任期満了,"16,442",55.81%,59.65%,1134.053,加藤木 直,67,男,無所属,現,農業,True
2022-02-20,2022-02-15,城里町議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/JCxm4c/M?S=lcqdt0lbsgo0k,14,16,任期満了,"16,442",55.81%,59.65%,726,綿引 静男,66,男,無所属,新,無職,True
2022-02-20,2022-02-15,城里町議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/JCxm4c/M?S=lcqdt0lbsgo0k,14,16,任期満了,"16,442",55.81%,59.65%,649,阿久津 則男,66,男,無所属,現,小売業,True
2022-02-20,2022-02-15,城里町議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/JCxm4c/M?S=lcqdt0lbsgo0k,14,16,任期満了,"16,442",55.81%,59.65%,619,三村 孝信,64,男,無所属,現,町議会議員,True
2022-02-20,2022-02-15,城里町議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/JCxm4c/M?S=lcqdt0lbsgo0k,14,16,任期満了,"16,442",55.81%,59.65%,600,関 誠一郎,65,男,無所属,現,会社員,True
2022-02-20,2022-02-15,城里町議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/JCxm4c/M?S=lcqdt0lbsgo0k,14,16,任期満了,"16,442",55.81%,59.65%,536.988,高橋 裕子,43,女,無所属,新,パート,True
2022-02-20,2022-02-15,城里町議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/JCxm4c/M?S=lcqdt0lbsgo0k,14,16,任期満了,"16,442",55.81%,59.65%,500,藤咲 芙美子,69,女,共産,現,無職,True
2022-02-20,2022-02-15,城里町議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/JCxm4c/M?S=lcqdt0lbsgo0k,14,16,任期満了,"16,442",55.81%,59.65%,495,小圷 孝,71,男,無所属,現,建築業,True
2022-02-20,2022-02-15,城里町議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/JCxm4c/M?S=lcqdt0lbsgo0k,14,16,任期満了,"16,442",55.81%,59.65%,491,猿田 正純,68,男,無所属,現,農業,True
2022-02-20,2022-02-15,城里町議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/JCxm4c/M?S=lcqdt0lbsgo0k,14,16,任期満了,"16,442",55.81%,59.65%,470,片岡 蔵之,70,男,無所属,現,農業,True
