"地域コード","都道府県","市区町村","地域","投票日","選挙名","議会議員","首長","補欠選挙","再選挙","政令指定都市","候補者数","年齢中央値","年齢最小値","年齢平均値","X65歳以上割合","新人割合","女性割合","自民公明割合","共産社民割合","無所属割合"
"R33210","岡山県","新見市","中国",2017-04-16,"新見市議会議員選挙",1,0,0,0,0,18,62,47,61.1666666666667,0.333333333333333,0.166666666666667,0.111111111111111,0.0555555555555556,0.0555555555555556,0.888888888888889
"R33210","岡山県","新見市","中国",2020-11-29,"新見市長選挙",0,1,0,0,0,3,64,64,64,0,1,0,0,0,1
"R33210","岡山県","新見市","中国",2021-04-11,"新見市議会議員選挙",1,0,0,0,0,17,63.5,46,62.5625,0.375,0.25,0.0625,0.0625,0.0625,0.875
"R33211","岡山県","備前市","中国",2013-04-14,"備前市長選挙",0,1,0,0,0,2,66,66,66,1,1,0,0,0,1
"R33211","岡山県","備前市","中国",2014-05-18,"備前市議会議員選挙",1,0,0,0,0,19,63,31,58.625,0.1875,0.3125,0.0625,0.125,0.0625,0.8125
"R33211","岡山県","備前市","中国",2017-04-09,"備前市長選挙",0,1,0,0,0,3,72,72,72,1,1,0,0,0,1
"R33211","岡山県","備前市","中国",2018-05-20,"備前市議会議員選挙",1,0,0,0,0,19,66,35,61.875,0.625,0.1875,0.0625,0.125,0.125,0.75
"R33211","岡山県","備前市","中国",2021-04-11,"備前市議会議員補欠選挙",1,0,1,0,0,3,56,56,56,0,0,0,0,0,1
"R33211","岡山県","備前市","中国",2021-04-11,"備前市長選挙",0,1,0,0,0,3,74,74,74,1,0,0,0,0,1
"R33212","岡山県","瀬戸内市","中国",2013-06-02,"瀬戸内市議会議員選挙",1,0,0,0,0,23,55.5,33,54.3,0.15,0.3,0.2,0.1,0.1,0.8
"R33212","岡山県","瀬戸内市","中国",2013-06-02,"瀬戸内市長選挙",0,1,0,0,0,1,44,44,44,0,0,0,1,0,0
"R33212","岡山県","瀬戸内市","中国",2017-06-04,"瀬戸内市議会議員選挙",1,0,0,0,0,19,57.5,37,57.5,0.277777777777778,0.0555555555555556,0.222222222222222,0.111111111111111,0.111111111111111,0.777777777777778
"R33212","岡山県","瀬戸内市","中国",2017-06-04,"瀬戸内市長選挙",0,1,0,0,0,1,48,48,48,0,0,0,0,0,1
"R33212","岡山県","瀬戸内市","中国",2021-06-06,"瀬戸内市議会議員選挙",1,0,0,0,0,20,59.5,35,58.2222222222222,0.333333333333333,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.777777777777778
"R33212","岡山県","瀬戸内市","中国",2021-06-06,"瀬戸内市長選挙",0,1,0,0,0,2,52,52,52,0,0,0,1,0,0
"R33213","岡山県","赤磐市","中国",2013-03-24,"赤磐市議会議員選挙",1,0,0,0,0,24,61,42,59.1111111111111,0.166666666666667,0.277777777777778,0.166666666666667,0.111111111111111,0.0555555555555556,0.833333333333333
"R33213","岡山県","赤磐市","中国",2013-03-24,"赤磐市長選挙",0,1,0,0,0,3,55,55,55,0,1,0,0,0,1
"R33213","岡山県","赤磐市","中国",2017-03-26,"赤磐市議会議員選挙",1,0,0,0,0,22,62,46,61.6111111111111,0.444444444444444,0.166666666666667,0.111111111111111,0.111111111111111,0.0555555555555556,0.833333333333333
"R33213","岡山県","赤磐市","中国",2017-03-26,"赤磐市長選挙",0,1,0,0,0,2,59,59,59,0,0,0,0,0,1
"R33213","岡山県","赤磐市","中国",2021-03-28,"赤磐市議会議員選挙",1,0,0,0,0,24,65,50,64.7777777777778,0.555555555555556,0.166666666666667,0.166666666666667,0.111111111111111,0.111111111111111,0.777777777777778
"R33213","岡山県","赤磐市","中国",2021-03-28,"赤磐市長選挙",0,1,0,0,0,2,63,63,63,0,0,0,0,0,1
"R33214","岡山県","真庭市","中国",2013-04-14,"真庭市議会議員選挙",1,0,0,0,0,26,62.5,47,61.7083333333333,0.208333333333333,0.0833333333333333,0,0.0833333333333333,0.0416666666666667,0.833333333333333
"R33214","岡山県","真庭市","中国",2013-04-14,"真庭市長選挙",0,1,0,0,0,1,61,61,61,0,1,0,0,0,1
"R33214","岡山県","真庭市","中国",2017-04-16,"真庭市議会議員選挙",1,0,0,0,0,26,64,49,63.0416666666667,0.416666666666667,0.166666666666667,0.0833333333333333,0.0833333333333333,0.0416666666666667,0.833333333333333
"R33214","岡山県","真庭市","中国",2017-04-16,"真庭市長選挙",0,1,0,0,0,1,65,65,65,1,0,0,0,0,1
"R33214","岡山県","真庭市","中国",2021-04-11,"真庭市議会議員選挙",1,0,0,0,0,28,63.5,42,62.5833333333333,0.458333333333333,0.375,0.125,0.0833333333333333,0.0416666666666667,0.875
"R33214","岡山県","真庭市","中国",2021-04-11,"真庭市長選挙",0,1,0,0,0,1,69,69,69,1,0,0,0,0,1
"R33215","岡山県","美作市","中国",2013-04-14,"美作市議会議員選挙",1,0,0,0,0,18,63,41,62.2222222222222,0.388888888888889,0.166666666666667,0.0555555555555556,0.111111111111111,0.0555555555555556,0.833333333333333
"R33215","岡山県","美作市","中国",2013-04-14,"美作市長選挙",0,1,0,0,0,1,62,62,62,0,1,0,0,0,1
"R33215","岡山県","美作市","中国",2014-03-30,"美作市議会議員補欠選挙",1,0,1,0,0,1,57,57,57,0,1,1,0,0,1
"R33215","岡山県","美作市","中国",2014-03-30,"美作市長選挙",0,1,0,0,0,3,57,57,57,0,1,0,0,0,1
"R33215","岡山県","美作市","中国",2017-04-16,"美作市議会議員選挙",1,0,0,0,0,25,67,42,63.5,0.611111111111111,0.277777777777778,0.111111111111111,0.111111111111111,0.0555555555555556,0.833333333333333
"R33215","岡山県","美作市","中国",2018-03-18,"美作市長選挙",0,1,0,0,0,2,61,61,61,0,0,0,0,0,1
"R33215","岡山県","美作市","中国",2020-08-02,"美作市議会議員補欠選挙",1,0,1,0,0,2,68,68,68,1,1,0,0,0,1
"R33215","岡山県","美作市","中国",2020-08-02,"美作市長選挙",0,1,0,0,0,2,64,64,64,0,0,0,0,0,1
"R33215","岡山県","美作市","中国",2021-04-11,"美作市議会議員選挙",1,0,0,0,0,28,63.5,46,62.1111111111111,0.444444444444444,0.444444444444444,0.111111111111111,0.111111111111111,0.0555555555555556,0.833333333333333
"R33216","岡山県","浅口市","中国",2014-04-13,"浅口市議会議員選挙",1,0,0,0,0,21,67.5,32,63.5555555555556,0.666666666666667,0.0555555555555556,0,0.0555555555555556,0.0555555555555556,0.888888888888889
"R33216","岡山県","浅口市","中国",2014-04-13,"浅口市長選挙",0,1,0,0,0,1,59,59,59,0,0,0,0,0,1
"R33216","岡山県","浅口市","中国",2018-04-15,"浅口市議会議員選挙",1,0,0,0,0,17,66.5,39,63.375,0.5625,0.3125,0.1875,0.0625,0.125,0.8125
"R33216","岡山県","浅口市","中国",2018-04-15,"浅口市長選挙",0,1,0,0,0,2,63,63,63,0,0,0,0,0,1
"R33346","岡山県","和気町","中国",2014-04-06,"和気町長選挙",0,1,0,0,0,2,78,78,78,1,0,0,0,0,1
"R33346","岡山県","和気町","中国",2015-02-15,"和気町議会議員選挙",1,0,0,0,0,14,65,59,66.3333333333333,0.5,0.166666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.75
"R33346","岡山県","和気町","中国",2018-04-08,"和気町議会議員補欠選挙",1,0,1,0,0,3,44,27,44,0,1,0,0,0,1
"R33346","岡山県","和気町","中国",2018-04-08,"和気町長選挙",0,1,0,0,0,2,73,73,73,1,1,0,0,0,1
"R33346","岡山県","和気町","中国",2019-02-17,"和気町議会議員選挙",1,0,0,0,0,15,65,28,62.25,0.5,0.25,0,0.0833333333333333,0.0833333333333333,0.833333333333333
"R33423","岡山県","早島町","中国",2014-08-31,"早島町議会議員選挙",1,0,0,0,0,14,61.5,33,60,0.3,0.2,0.1,0.1,0.1,0.8
"R33423","岡山県","早島町","中国",2015-08-09,"早島町議会議員補欠選挙",1,0,1,0,0,3,38,38,38,0,1,0,0,0,1
"R33423","岡山県","早島町","中国",2015-08-09,"早島町長選挙",0,1,0,0,0,2,61,61,61,0,1,0,0,0,1
"R33423","岡山県","早島町","中国",2018-08-26,"早島町議会議員選挙",1,0,0,0,0,12,62,37,61.8,0.4,0.4,0,0.1,0.1,0.8
"R33423","岡山県","早島町","中国",2019-08-04,"早島町長選挙",0,1,0,0,0,3,65,65,65,1,0,0,0,0,1
"R33445","岡山県","里庄町","中国",2013-05-26,"里庄町長選挙",0,1,0,0,0,2,62,62,62,0,0,0,0,0,1
"R33445","岡山県","里庄町","中国",2014-01-26,"里庄町議会議員補欠選挙",1,0,1,0,0,2,65,65,65,1,1,0,0,0,1
"R33445","岡山県","里庄町","中国",2014-01-26,"里庄町長選挙",0,1,0,0,0,2,63,63,63,0,0,0,0,0,1
"R33445","岡山県","里庄町","中国",2015-04-26,"里庄町議会議員選挙",1,0,0,0,0,12,64,51,62.5,0.5,0.2,0.2,0,0.1,0.9
"R33445","岡山県","里庄町","中国",2018-01-21,"里庄町長選挙",0,1,0,0,0,1,57,57,57,0,1,0,0,0,1
"R33445","岡山県","里庄町","中国",2019-04-21,"里庄町議会議員選挙",1,0,0,0,0,11,66,55,65.5,0.5,0.1,0.2,0,0.1,0.9
"R33461","岡山県","矢掛町","中国",2014-04-27,"矢掛町議会議員選挙",1,0,0,0,0,13,62,50,63.1666666666667,0.333333333333333,0.333333333333333,0.0833333333333333,0,0.0833333333333333,0.916666666666667
"R33461","岡山県","矢掛町","中国",2014-04-27,"矢掛町長選挙",0,1,0,0,0,2,73,73,73,1,0,0,0,0,1
"R33461","岡山県","矢掛町","中国",2018-04-29,"矢掛町議会議員選挙",1,0,0,0,0,12,64.5,54,63.9166666666667,0.5,0.5,0,0,0.0833333333333333,0.916666666666667
"R33461","岡山県","矢掛町","中国",2018-04-29,"矢掛町長選挙",0,1,0,0,0,3,77,77,77,1,0,0,0,0,1
"R33586","岡山県","新庄村","中国",2014-08-24,"新庄村議会議員補欠選挙",1,0,1,0,0,2,61,61,61,0,1,0,0,0,1
"R33586","岡山県","新庄村","中国",2014-08-24,"新庄村長選挙",0,1,0,0,0,2,66,66,66,1,0,0,0,0,1
"R33586","岡山県","新庄村","中国",2015-04-26,"新庄村議会議員選挙",1,0,0,0,0,11,64.5,56,64.5,0.5,0.375,0,0,0,1
"R33586","岡山県","新庄村","中国",2018-08-26,"新庄村長選挙",0,1,0,0,0,1,70,70,70,1,0,0,0,0,1
"R33586","岡山県","新庄村","中国",2019-04-21,"新庄村議会議員選挙",1,0,0,0,0,9,66,57,67.25,0.625,0.125,0,0,0,1
"R33606","岡山県","鏡野町","中国",2013-03-31,"鏡野町議会議員選挙",1,0,0,0,0,17,64,33,61.4,0.466666666666667,0.133333333333333,0,0,0.0666666666666667,0.933333333333333
"R33606","岡山県","鏡野町","中国",2013-03-31,"鏡野町長選挙",0,1,0,0,0,1,59,59,59,0,0,0,0,0,1
"R33606","岡山県","鏡野町","中国",2017-03-26,"鏡野町議会議員選挙",1,0,0,0,0,17,61,37,58.4,0.4,0.333333333333333,0.0666666666666667,0,0.0666666666666667,0.933333333333333
"R33606","岡山県","鏡野町","中国",2017-03-26,"鏡野町長選挙",0,1,0,0,0,1,63,63,63,0,0,0,0,0,1
"R33606","岡山県","鏡野町","中国",2021-03-28,"鏡野町議会議員選挙",1,0,0,0,0,17,64,43,60.5333333333333,0.466666666666667,0.4,0.133333333333333,0,0.0666666666666667,0.933333333333333
"R33606","岡山県","鏡野町","中国",2021-03-28,"鏡野町長選挙",0,1,0,0,0,2,67,67,67,1,0,0,0,0,1
"R33622","岡山県","勝央町","中国",2014-04-13,"勝央町議会議員選挙",1,0,0,0,0,13,61,49,60.75,0.333333333333333,0.5,0.166666666666667,0.0833333333333333,0,0.916666666666667
"R33622","岡山県","勝央町","中国",2015-08-30,"勝央町長選挙",0,1,0,0,0,1,62,62,62,0,0,0,0,0,1
"R33622","岡山県","勝央町","中国",2018-04-08,"勝央町議会議員選挙",1,0,0,0,0,14,59.5,52,59.4166666666667,0.166666666666667,0.416666666666667,0.0833333333333333,0.0833333333333333,0,0.916666666666667
"R33622","岡山県","勝央町","中国",2019-08-25,"勝央町長選挙",0,1,0,0,0,1,66,66,66,1,0,0,0,0,1
"R33623","岡山県","奈義町","中国",2015-02-08,"奈義町議会議員選挙",1,0,0,0,0,11,65,53,64,0.6,0.1,0.1,0,0.1,0.9
"R33623","岡山県","奈義町","中国",2015-02-08,"奈義町長選挙",0,1,0,0,0,1,65,65,65,1,1,0,0,0,1
"R33623","岡山県","奈義町","中国",2019-02-03,"奈義町議会議員選挙",1,0,0,0,0,12,68.5,39,65.1,0.8,0.2,0.1,0,0.1,0.9
"R33623","岡山県","奈義町","中国",2019-02-03,"奈義町長選挙",0,1,0,0,0,3,60,60,60,0,1,0,0,0,1
"R33643","岡山県","西粟倉村","中国",2015-04-26,"西粟倉村議会議員選挙",1,0,0,0,0,9,62.5,52,62.25,0.375,0.375,0.125,0,0,1
"R33643","岡山県","西粟倉村","中国",2015-08-30,"西粟倉村長選挙",0,1,0,0,0,3,60,60,60,0,0,0,0,0,1
"R33643","岡山県","西粟倉村","中国",2019-04-21,"西粟倉村議会議員選挙",1,0,0,0,0,10,65,40,60.375,0.625,0.375,0.125,0,0,1
"R33643","岡山県","西粟倉村","中国",2019-08-25,"西粟倉村長選挙",0,1,0,0,0,2,64,64,64,0,0,0,0,0,1
"R33663","岡山県","久米南町","中国",2012-07-08,"久米南町議会議員補欠選挙",1,0,1,0,0,2,59,59,59,0,1,1,0,1,0
"R33663","岡山県","久米南町","中国",2012-07-08,"久米南町長選挙",0,1,0,0,0,1,66,66,66,1,0,0,0,0,1
"R33663","岡山県","久米南町","中国",2014-04-06,"久米南町議会議員選挙",1,0,0,0,0,10,62,43,62.875,0.25,0.25,0.125,0,0.25,0.75
"R33663","岡山県","久米南町","中国",2016-07-17,"久米南町議会議員補欠選挙",1,0,1,0,0,2,58,58,58,0,0,0,0,0,1
"R33663","岡山県","久米南町","中国",2016-07-17,"久米南町長選挙",0,1,0,0,0,2,58,58,58,0,1,0,0,0,1
"R33663","岡山県","久米南町","中国",2018-04-08,"久米南町議会議員選挙",1,0,0,0,0,10,66,47,64.75,0.625,0.25,0,0,0.25,0.75
"R33663","岡山県","久米南町","中国",2020-07-12,"久米南町長選挙",0,1,0,0,0,1,62,62,62,0,0,0,0,0,1
"R33666","岡山県","美咲町","中国",2013-04-14,"美咲町議会議員選挙",1,0,0,0,0,17,60.5,34,59.4375,0.25,0.3125,0.0625,0.0625,0,0.9375
"R33666","岡山県","美咲町","中国",2013-04-14,"美咲町長選挙",0,1,0,0,0,1,64,64,64,0,0,0,0,0,1
"R33666","岡山県","美咲町","中国",2017-04-16,"美咲町議会議員選挙",1,0,0,0,0,16,63,31,60.8571428571429,0.357142857142857,0.214285714285714,0.142857142857143,0.0714285714285714,0.0714285714285714,0.857142857142857
"R33666","岡山県","美咲町","中国",2017-04-16,"美咲町長選挙",0,1,0,0,0,2,68,68,68,1,0,0,0,0,1
"R33666","岡山県","美咲町","中国",2018-12-09,"美咲町長選挙",0,1,0,0,0,1,50,50,50,0,1,0,0,0,1
"R33666","岡山県","美咲町","中国",2021-04-11,"美咲町議会議員選挙",1,0,0,0,0,15,64,28,60.2142857142857,0.5,0.428571428571429,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.857142857142857
"R33681","岡山県","吉備中央町","中国",2012-09-30,"吉備中央町議会議員選挙",1,0,0,0,0,16,65.5,52,65.25,0.5625,0.25,0,0,0.125,0.875
"R33681","岡山県","吉備中央町","中国",2012-09-30,"吉備中央町長選挙",0,1,0,0,0,3,54,54,54,0,1,0,0,0,1
"R33681","岡山県","吉備中央町","中国",2016-09-25,"吉備中央町議会議員選挙",1,0,0,0,0,18,66.5,39,63,0.583333333333333,0.25,0,0,0.0833333333333333,0.916666666666667
"R33681","岡山県","吉備中央町","中国",2016-09-25,"吉備中央町長選挙",0,1,0,0,0,1,58,58,58,0,0,0,0,0,1
"R33681","岡山県","吉備中央町","中国",2020-09-27,"吉備中央町議会議員選挙",1,0,0,0,0,14,60,41,60.8333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0,0.0833333333333333,0.916666666666667
"R33681","岡山県","吉備中央町","中国",2020-09-27,"吉備中央町長選挙",0,1,0,0,0,1,62,62,62,0,0,0,0,0,1
"R34100","広島県","広島市","中国",2015-04-12,"広島市議会議員選挙",1,0,0,0,1,79,60,34,59.4074074074074,0.259259259259259,0.111111111111111,0.148148148148148,0.592592592592593,0.111111111111111,0.259259259259259
"R34100","広島県","広島市","中国",2015-04-12,"広島市長選挙",0,1,0,0,1,5,62,62,62,0,0,0,1,0,0
"R34100","広島県","広島市","中国",2018-03-18,"広島市議会議員補欠選挙（安芸区）",1,0,1,0,1,2,55,55,55,0,1,0,0,1,0
"R34100","広島県","広島市","中国",2019-04-07,"広島市議会議員選挙",1,0,0,0,1,80,59.5,31,59.3333333333333,0.333333333333333,0.203703703703704,0.111111111111111,0.62962962962963,0.111111111111111,0.259259259259259
"R34100","広島県","広島市","中国",2019-04-07,"広島市長選挙",0,1,0,0,1,3,66,66,66,1,0,0,1,0,0
"R34202","広島県","呉市","中国",2013-11-10,"呉市長選挙",0,1,0,0,0,2,66,66,66,1,0,0,1,0,0
"R34202","広島県","呉市","中国",2015-04-26,"呉市議会議員選挙",1,0,0,0,0,35,59,28,58.53125,0.25,0.1875,0.09375,0.125,0.09375,0.71875
"R34202","広島県","呉市","中国",2017-11-12,"呉市長選挙",0,1,0,0,0,4,67,67,67,1,1,0,0,0,1
"R34202","広島県","呉市","中国",2019-04-21,"呉市議会議員選挙",1,0,0,0,0,34,59,32,59.5,0.3125,0.15625,0.09375,0.125,0.0625,0.8125
"R34202","広島県","呉市","中国",2021-11-14,"呉市長選挙",0,1,0,0,0,2,71,71,71,1,0,0,0,0,1
"R34203","広島県","竹原市","中国",2013-12-22,"竹原市議会議員補欠選挙",1,0,1,0,0,4,47,47,47,0,1,0,0,0,1
"R34203","広島県","竹原市","中国",2013-12-22,"竹原市長選挙",0,1,0,0,0,3,64,64,64,0,1,0,0,0,1
"R34203","広島県","竹原市","中国",2014-11-09,"竹原市議会議員選挙",1,0,0,0,0,17,58.5,37,57.0714285714286,0.142857142857143,0.142857142857143,0.142857142857143,0.0714285714285714,0.142857142857143,0.785714285714286
"R34203","広島県","竹原市","中国",2017-12-24,"竹原市長選挙",0,1,0,0,0,3,57,57,57,0,1,0,0,0,1
"R34203","広島県","竹原市","中国",2018-11-11,"竹原市議会議員選挙",1,0,0,0,0,18,61.5,42,60.7142857142857,0.357142857142857,0.0714285714285714,0.142857142857143,0.0714285714285714,0.0714285714285714,0.857142857142857
"R34203","広島県","竹原市","中国",2021-12-19,"竹原市議会議員補欠選挙",1,0,1,0,0,1,63,63,63,0,1,0,0,0,1
"R34203","広島県","竹原市","中国",2021-12-19,"竹原市長選挙",0,1,0,0,0,4,61,61,61,0,0,0,0,0,1
"R34204","広島県","三原市","中国",2013-04-14,"三原市議会議員選挙",1,0,0,0,0,36,61,39,59.7142857142857,0.285714285714286,0.357142857142857,0.142857142857143,0.107142857142857,0.0357142857142857,0.857142857142857
"R34204","広島県","三原市","中国",2013-04-14,"三原市長選挙",0,1,0,0,0,2,66,66,66,1,1,0,0,0,1
"R34204","広島県","三原市","中国",2017-04-16,"三原市議会議員選挙",1,0,0,0,0,28,63,41,61.6153846153846,0.384615384615385,0.192307692307692,0.153846153846154,0.115384615384615,0.0384615384615385,0.846153846153846
"R34204","広島県","三原市","中国",2017-04-16,"三原市長選挙",0,1,0,0,0,2,70,70,70,1,0,0,0,0,1
"R34204","広島県","三原市","中国",2020-08-09,"三原市議会議員補欠選挙",1,0,1,0,0,2,48,48,48,0,0,0,0,0,1
"R34204","広島県","三原市","中国",2020-08-09,"三原市長選挙",0,1,0,0,0,4,35,35,35,0,1,0,1,0,0
"R34204","広島県","三原市","中国",2021-04-04,"三原市議会議員選挙",1,0,0,0,0,28,65,35,62.24,0.52,0.16,0.12,0.12,0.04,0.84
"R34205","広島県","尾道市","中国",2015-04-26,"尾道市議会議員選挙",1,0,0,0,0,32,64,35,60.2068965517241,0.448275862068966,0.137931034482759,0.134583333333333,0.137931034482759,0.137931034482759,0.724137931034483
"R34205","広島県","尾道市","中国",2015-04-26,"尾道市長選挙",0,1,0,0,0,3,62,62,62,0,0,0,0,0,1
"R34205","広島県","尾道市","中国",2019-04-21,"尾道市議会議員選挙",1,0,0,0,0,36,60,34,61.3214285714286,0.357142857142857,0.178571428571429,0.119404761904762,0.142857142857143,0.107142857142857,0.75
"R34205","広島県","尾道市","中国",2019-04-21,"尾道市長選挙",0,1,0,0,0,4,66,66,66,1,0,0,0,0,1
"R34207","広島県","福山市","中国",2012-04-08,"福山市議会議員選挙",1,0,0,0,0,49,60,36,57.925,0.15,0.175,0.1,0.175,0.1,0.725
"R34207","広島県","福山市","中国",2012-08-05,"福山市長選挙",0,1,0,0,0,2,68,68,68,1,0,0,0,0,1
"R34207","広島県","福山市","中国",2016-04-10,"福山市議会議員選挙",1,0,0,0,0,44,60.5,34,58.775,0.3,0.25,0.1,0.175,0.1,0.7
"R34207","広島県","福山市","中国",2016-08-28,"福山市長選挙",0,1,0,0,0,2,60,60,60,0,1,0,0,0,1
"R34207","広島県","福山市","中国",2020-04-05,"福山市議会議員選挙",1,0,0,0,0,46,59,27,57.1315789473684,0.289473684210526,0.315789473684211,0.131578947368421,0.184210526315789,0.0789473684210526,0.684210526315789
"R34207","広島県","福山市","中国",2020-08-09,"福山市長選挙",0,1,0,0,0,1,64,64,64,0,0,0,1,0,0
"R34208","広島県","府中市","中国",2014-04-20,"府中市議会議員選挙",1,0,0,0,0,24,60,41,59.35,0.25,0.5,0.1,0.1,0.15,0.75
"R34208","広島県","府中市","中国",2014-04-20,"府中市長選挙",0,1,0,0,0,2,73,73,73,1,1,0,0,0,1
"R34208","広島県","府中市","中国",2018-04-22,"府中市議会議員選挙",1,0,0,0,0,20,61.5,45,61.2,0.3,0.3,0.1,0.1,0.15,0.75
"R34208","広島県","府中市","中国",2018-04-22,"府中市長選挙",0,1,0,0,0,2,61,61,61,0,1,0,0,0,1
