"投票日","選挙名","市区町村","都道府県","議会議員","首長","補欠選挙","再選挙","候補者数","年齢中央値","年齢最小値","年齢平均値","男性数","女性数","新人割合","65歳以上割合","自民公明割合","共産社民割合","無所属割合","データ上候補者数"
"2017/4/23","飯能市議会議員選挙","飯能市","埼玉県",1,0,0,0,26,61,42,58,15,4,0.157894736842105,0.368421052631579,0.157894736842105,0.210526315789474,0.526315789473684,26
"2017/4/30","共和町長選挙","共和町","北海道",0,1,0,0,3,73,73,73,1,0,0,1,0,0,1,3
"2017/4/30","利尻町議会議員補欠選挙","利尻町","北海道",1,0,1,0,1,58,58,58,1,0,1,0,0,0,1,1
"2017/4/30","利尻町長選挙","利尻町","北海道",0,1,0,0,3,69,69,69,1,0,0,1,0,0,1,3
"2017/4/30","南伊豆町議会議員補欠選挙","南伊豆町","静岡県",1,0,1,0,1,68,68,68,1,0,0,1,0,0,1,1
"2017/4/30","南伊豆町長選挙","南伊豆町","静岡県",0,1,0,0,2,54,54,54,1,0,1,0,0,0,1,2
"2017/4/30","宍粟市議会議員選挙","宍粟市","兵庫県",1,0,0,0,20,60.5,38,58.9444444444444,16,2,0.5,0.222222222222222,0.166666666666667,0.0555555555555556,0.777777777777778,20
"2017/4/30","宍粟市長選挙","宍粟市","兵庫県",0,1,0,0,2,63,63,63,1,0,0,0,0,0,1,2
"2017/4/30","生坂村議会議員選挙","生坂村","長野県",1,0,0,0,7,67,43,65.2857142857143,7,0,0.428571428571429,0.857142857142857,0,0.142857142857143,0.857142857142857,7
"2017/4/30","香美町議会議員選挙","香美町","兵庫県",1,0,0,0,16,66,42,63.6875,15,1,0.125,0.5625,0.0625,0.125,0.8125,16
"2017/4/30","香美町長選挙","香美町","兵庫県",0,1,0,0,2,55,55,55,1,0,0,0,0,0,1,2
"2017/4/9","中富良野町議会議員選挙","中富良野町","北海道",1,0,0,0,11,66,46,64.4,9,1,0.1,0.6,0,0,1,11
"2017/4/9","中泊町長選挙","中泊町","青森県",0,1,0,0,2,57,57,57,1,0,1,0,0,0,1,2
"2017/4/9","佐久穂町議会議員選挙","佐久穂町","長野県",1,0,0,0,15,63,42,60.2857142857143,11,3,0.357142857142857,0.428571428571429,0.0714285714285714,0.214285714285714,0.714285714285714,15
"2017/4/9","佐久穂町長選挙","佐久穂町","長野県",0,1,0,0,2,57,57,57,1,0,1,0,0,0,1,2
"2017/4/9","佐伯市議会議員選挙","佐伯市","大分県",1,0,0,0,26,62,36,59.04,23,2,0.28,0.32,0.16,0.08,0.72,26
"2017/4/9","佐伯市長選挙","佐伯市","大分県",0,1,0,0,1,65,65,65,1,0,1,1,0,0,1,1
"2017/4/9","佐野市議会議員選挙","佐野市","栃木県",1,0,0,0,29,63,37,59.3333333333333,23,1,0.166666666666667,0.291666666666667,0.291666666666667,0.0833333333333333,0.625,29
"2017/4/9","佐野市長選挙","佐野市","栃木県",0,1,0,0,1,78,78,78,1,0,0,1,0,0,1,1
"2017/4/9","備前市長選挙","備前市","岡山県",0,1,0,0,3,72,72,72,1,0,1,1,0,0,1,3
"2017/4/9","出雲市議会議員選挙","出雲市","島根県",1,0,0,0,35,60,40,58.53125,30,2,0.25,0.28125,0.09375,0.03125,0.875,35
"2017/4/9","出雲市長選挙","出雲市","島根県",0,1,0,0,2,66,66,66,1,0,0,1,0,0,1,2
"2017/4/9","北秋田市長選挙","北秋田市","秋田県",0,1,0,0,1,65,65,65,1,0,0,1,0,0,1,1
"2017/4/9","南箕輪村長選挙","南箕輪村","長野県",0,1,0,0,1,68,68,68,1,0,0,1,0,0,1,1
"2017/4/9","大仙市議会議員補欠選挙","大仙市","秋田県",1,0,1,0,3,57,52,57,2,0,1,0,0,0,1,3
"2017/4/9","大仙市長選挙","大仙市","秋田県",0,1,0,0,2,62,62,62,1,0,1,0,0,0,1,2
"2017/4/9","大任町長選挙","大任町","福岡県",0,1,0,0,1,63,63,63,1,0,0,0,0,0,1,1
"2017/4/9","太田市議会議員補欠選挙","太田市","群馬県",1,0,1,0,4,50.5,42,50.5,2,0,1,0,0,0,1,4
"2017/4/9","太田市長選挙","太田市","群馬県",0,1,0,0,3,75,75,75,1,0,0,1,0,0,1,3
"2017/4/9","小坂町長選挙","小坂町","秋田県",0,1,0,0,1,69,69,69,1,0,0,1,0,0,1,1
"2017/4/9","小平市議会議員補欠選挙","小平市","東京都",1,0,1,0,3,49,49,49,0,1,1,0,0,0,1,3
"2017/4/9","小平市長選挙","小平市","東京都",0,1,0,0,3,64,64,64,1,0,0,0,0,0,1,3
"2017/4/9","山陽小野田市長選挙","山陽小野田市","山口県",0,1,0,0,2,57,57,57,1,0,1,0,0,0,1,2
"2017/4/9","庄原市議会議員選挙","庄原市","広島県",1,0,0,0,24,64.5,34,62.5,18,2,0.2,0.5,0.05,0.1,0.85,24
"2017/4/9","庄原市長選挙","庄原市","広島県",0,1,0,0,2,63,63,63,1,0,0,0,0,0,1,2
"2017/4/9","愛南町議会議員選挙","愛南町","愛媛県",1,0,0,0,17,64.5,54,63.125,15,1,0.1875,0.5,0.0625,0.0625,0.875,17
"2017/4/9","東北町長選挙","東北町","青森県",0,1,0,0,3,57,57,57,1,0,1,0,0,0,1,3
"2017/4/9","東秩父村議会議員選挙","東秩父村","埼玉県",1,0,0,0,8,61,43,57.375,6,2,0.375,0.375,0,0,1,8
"2017/4/9","湯川村議会議員選挙","湯川村","福島県",1,0,0,0,12,65,46,63.1,9,1,0.3,0.5,0,0.1,0.9,12
"2017/4/9","湯沢市議会議員補欠選挙","湯沢市","秋田県",1,0,1,0,2,50,40,50,2,0,1,0,0,0.5,0.5,2
"2017/4/9","湯沢市長選挙","湯沢市","秋田県",0,1,0,0,4,66,66,66,1,0,0,1,0,0,1,4
"2017/4/9","潟上市議会議員補欠選挙","潟上市","秋田県",1,0,1,0,3,46,44,46,2,0,0.5,0,0,0,1,3
"2017/4/9","潟上市長選挙","潟上市","秋田県",0,1,0,0,2,56,56,56,1,0,1,0,0,0,1,2
"2017/4/9","田村市議会議員補欠選挙","田村市","福島県",1,0,1,0,2,63,63,63,1,0,1,0,0,0,1,2
"2017/4/9","田村市長選挙","田村市","福島県",0,1,0,0,2,54,54,54,1,0,1,0,0,0,1,2
"2017/4/9","由利本荘市長選挙","由利本荘市","秋田県",0,1,0,0,1,66,66,66,1,0,0,1,0,0,1,1
"2017/4/9","男鹿市議会議員補欠選挙","男鹿市","秋田県",1,0,1,0,2,37,37,37,1,0,1,0,0,0,1,2
"2017/4/9","男鹿市長選挙","男鹿市","秋田県",0,1,0,0,2,65,65,65,1,0,1,1,0,0,1,2
"2017/4/9","秋田市長選挙","秋田市","秋田県",0,1,0,0,2,60,60,60,1,0,0,0,0,0,1,2
"2017/4/9","筑西市長選挙","筑西市","茨城県",0,1,0,0,1,65,65,65,1,0,0,1,0,0,1,1
"2017/4/9","羽後町長選挙","羽後町","秋田県",0,1,0,0,1,64,64,64,1,0,0,0,0,0,1,1
"2017/4/9","菊池市議会議員補欠選挙","菊池市","熊本県",1,0,1,0,2,48,48,48,1,0,1,0,0,0,1,2
"2017/4/9","菊池市長選挙","菊池市","熊本県",0,1,0,0,2,63,63,63,1,0,0,0,0,0,1,2
"2017/5/14","吉野川市議会議員選挙","吉野川市","徳島県",1,0,0,0,21,61,43,60.7,19,1,0.05,0.4,0.05,0.05,0.9,21
"2017/5/14","坂出市長選挙","坂出市","香川県",0,1,0,0,1,64,64,64,1,0,0,0,0,0,1,1
"2017/5/14","常陸太田市議会議員補欠選挙","常陸太田市","茨城県",1,0,1,0,5,63,62,63.6666666666667,3,0,1,0.333333333333333,0,0,1,5
"2017/5/14","常陸太田市長選挙","常陸太田市","茨城県",0,1,0,0,1,77,77,77,1,0,0,1,0,0,1,1
"2017/5/14","座間味村長選挙","座間味村","沖縄県",0,1,0,0,1,49,49,49,1,0,0,0,0,0,1,1
"2017/5/14","松伏町長選挙","松伏町","埼玉県",0,1,0,0,2,62,62,62,1,0,1,0,0,0,1,2
"2017/5/14","河内町長選挙","河内町","茨城県",0,1,0,0,1,61,61,61,1,0,0,0,0,0,1,1
"2017/5/14","精華町議会議員選挙","精華町","京都府",1,0,0,0,23,64.5,48,63,13,5,0.166666666666667,0.5,0.111111111111111,0.222222222222222,0.611111111111111,23
"2017/5/14","黒滝村長選挙","黒滝村","奈良県",0,1,0,0,1,63,63,63,1,0,0,0,0,0,1,1
"2017/5/21","いの町議会議員選挙","いの町","高知県",1,0,0,0,22,64,40,64.1666666666667,14,4,0.111111111111111,0.5,0.0555555555555556,0.111111111111111,0.833333333333333,22
"2017/5/21","えりも町議会議員補欠選挙","えりも町","北海道",1,0,1,0,1,37,37,37,1,0,1,0,0,0,1,1
"2017/5/21","えりも町長選挙","えりも町","北海道",0,1,0,0,2,64,64,64,1,0,1,0,0,0,1,2
"2017/5/21","さいたま市長選挙","さいたま市","埼玉県",0,1,0,0,3,55,55,55,1,0,0,0,0,0,1,3
"2017/5/21","伊東市議会議員補欠選挙","伊東市","静岡県",1,0,1,0,4,40,35,40,1,1,1,0,0,0,1,4
"2017/5/21","伊東市長選挙","伊東市","静岡県",0,1,0,0,2,54,54,54,1,0,1,0,0,0,1,2
"2017/5/21","八千代市長選挙","八千代市","千葉県",0,1,0,0,5,59,59,59,1,0,1,0,0,0,1,5
"2017/5/21","出雲崎町議会議員選挙","出雲崎町","新潟県",1,0,0,0,10,66.5,45,62.4,9,1,0.2,0.7,0,0,1,10
"2017/5/21","和光市長選挙","和光市","埼玉県",0,1,0,0,2,48,48,48,1,0,0,0,0,0,1,2
"2017/5/21","土佐清水市議会議員補欠選挙","土佐清水市","高知県",1,0,1,0,2,62,62,62,1,0,1,0,0,0,1,2
"2017/5/21","土佐清水市長選挙","土佐清水市","高知県",0,1,0,0,2,58,58,58,1,0,0,0,0,0,1,2
"2017/5/21","対馬市議会議員選挙","対馬市","長崎県",1,0,0,0,24,67,52,65.8947368421053,18,1,0.157894736842105,0.578947368421053,0.315789473684211,0,0.684210526315789,24
"2017/5/21","島田市議会議員選挙","島田市","静岡県",1,0,0,0,22,62,33,58.85,16,4,0.25,0.25,0.15,0.05,0.75,22
"2017/5/21","島田市長選挙","島田市","静岡県",0,1,0,0,3,62,62,62,0,1,0,0,0,0,1,3
"2017/5/21","新郷村長選挙","新郷村","青森県",0,1,0,0,2,64,64,64,1,0,1,0,0,0,1,2
"2017/5/21","日置市議会議員選挙","日置市","鹿児島県",1,0,0,0,23,60.5,46,60.4090909090909,18,4,0.363636363636364,0.227272727272727,0.0454545454545455,0.0909090909090909,0.863636363636364,23
"2017/5/21","日置市長選挙","日置市","鹿児島県",0,1,0,0,3,62,62,62,1,0,0,0,0,0,1,3
"2017/5/21","日高川町長選挙","日高川町","和歌山県",0,1,0,0,1,61,61,61,1,0,1,0,0,0,1,1
"2017/5/21","美濃加茂市長選挙","美濃加茂市","岐阜県",0,1,0,0,1,32,32,32,1,0,0,0,0,0,1,1
"2017/5/28","上野村長選挙","上野村","群馬県",0,1,0,0,1,55,55,55,1,0,1,0,0,0,1,1
"2017/5/28","千歳市議会議員選挙","千歳市","北海道",1,0,0,0,31,55,32,53.9565217391304,17,6,0.304347826086957,0.0869565217391304,0.565217391304348,0.0434782608695652,0.347826086956522,31
"2017/5/28","千葉市長選挙","千葉市","千葉県",0,1,0,0,2,39,39,39,1,0,0,0,0,0,1,2
"2017/5/28","多良間村議会議員選挙","多良間村","沖縄県",1,0,0,0,10,64,52,63,7,0,0.285714285714286,0.428571428571429,0,0,1,10
"2017/5/28","松原市議会議員補欠選挙","松原市","大阪府",1,0,1,0,2,37,37,37,0,1,1,0,0,0,0,2
"2017/5/28","松原市長選挙","松原市","大阪府",0,1,0,0,2,46,46,46,1,0,0,0,0,0,1,2
"2017/5/28","標津町議会議員補欠選挙","標津町","北海道",1,0,1,0,1,68,68,68,1,0,1,1,0,0,1,1
"2017/5/28","標津町長選挙","標津町","北海道",0,1,0,0,1,70,70,70,1,0,0,1,0,0,1,1
"2017/5/28","白子町長選挙","白子町","千葉県",0,1,0,0,1,69,69,69,1,0,0,1,0,0,1,1
"2017/6/11","あきる野市議会議員選挙","あきる野市","東京都",1,0,0,0,23,52,39,55.6666666666667,15,6,0.285714285714286,0.238095238095238,0.19047619047619,0.142857142857143,0.571428571428571,23
"2017/6/11","会津坂下町議会議員補欠選挙","会津坂下町","福島県",1,0,1,0,2,62,62,62,1,0,1,0,0,0,1,2
"2017/6/11","会津坂下町長選挙","会津坂下町","福島県",0,1,0,0,2,65,65,65,1,0,0,1,0,0,1,2
"2017/6/11","喬木村議会議員選挙","喬木村","長野県",1,0,0,0,12,65.5,47,63.8333333333333,11,1,0.5,0.5,0,0.166666666666667,0.833333333333333,12
"2017/6/11","尾鷲市議会議員選挙","尾鷲市","三重県",1,0,0,0,18,61,39,60.4615384615385,12,1,0.384615384615385,0.384615384615385,0.0769230769230769,0,0.923076923076923,18
"2017/6/11","尾鷲市長選挙","尾鷲市","三重県",0,1,0,0,2,68,68,68,1,0,1,1,0,0,1,2
"2017/6/11","志木市長選挙","志木市","埼玉県",0,1,0,0,2,44,44,44,1,0,0,0,0,0,1,2
"2017/6/18","あわら市議会議員選挙","あわら市","福井県",1,0,0,0,22,68,47,66.9444444444444,16,2,0.166666666666667,0.722222222222222,0.0555555555555556,0.0555555555555556,0.888888888888889,22
"2017/6/18","三浦市長選挙","三浦市","神奈川県",0,1,0,0,2,61,61,61,1,0,0,0,0,0,1,2
"2017/6/18","中札内村長選挙","中札内村","北海道",0,1,0,0,2,50,50,50,1,0,1,0,0,0,1,2
"2017/6/18","中間市議会議員選挙","中間市","福岡県",1,0,0,0,19,65,29,58.9411764705882,13,4,0.294117647058824,0.529411764705882,0.176470588235294,0.176470588235294,0.588235294117647,19
"2017/6/18","中間市長選挙","中間市","福岡県",0,1,0,0,3,56,56,56,1,0,1,0,0,0,1,3
"2017/6/18","佐々町議会議員選挙","佐々町","長崎県",1,0,0,0,12,66,50,64.6,10,0,0.3,0.6,0,0.1,0.9,12
"2017/6/18","佐々町長選挙","佐々町","長崎県",0,1,0,0,2,70,70,70,1,0,0,1,0,0,1,2
"2017/6/18","厚岸町長選挙","厚岸町","北海道",0,1,0,0,1,75,75,75,1,0,0,1,0,0,1,1
"2017/6/18","大和郡山市長選挙","大和郡山市","奈良県",0,1,0,0,3,65,65,65,1,0,0,1,0,0,1,3
"2017/6/18","津野町議会議員選挙","津野町","高知県",1,0,0,0,11,66,43,62.9,8,2,0.1,0.6,0,0.1,0.9,11
"2017/6/18","紋別市長選挙","紋別市","北海道",0,1,0,0,1,63,63,63,1,0,0,0,0,0,1,1
"2017/6/18","船橋市議会議員補欠選挙","船橋市","千葉県",1,0,1,0,6,34,34,34,0,1,1,0,1,0,0,6
"2017/6/18","船橋市長選挙","船橋市","千葉県",0,1,0,0,4,62,62,62,1,0,0,0,0,0,1,4
"2017/6/25","南知多町議会議員選挙","南知多町","愛知県",1,0,0,0,15,61.5,37,61.0833333333333,12,0,0.583333333333333,0.333333333333333,0,0.0833333333333333,0.916666666666667,15
"2017/6/25","和泊町長選挙","和泊町","鹿児島県",0,1,0,0,1,73,73,73,1,0,0,1,0,0,1,1
"2017/6/25","境町議会議員選挙","境町","茨城県",1,0,0,0,15,59.5,49,58.9166666666667,12,0,0.25,0.25,0.0833333333333333,0,0.916666666666667,15
"2017/6/25","多良間村長選挙","多良間村","沖縄県",0,1,0,0,2,62,62,62,1,0,0,0,0,0,1,2
"2017/6/25","宮古市議会議員補欠選挙","宮古市","岩手県",1,0,1,0,7,51,44,52.8,4,1,0.8,0,0,0,1,7
"2017/6/25","宮古市長選挙","宮古市","岩手県",0,1,0,0,2,61,61,61,1,0,0,0,0,0,1,2
"2017/6/25","広陵町長選挙","広陵町","奈良県",0,1,0,0,1,69,69,69,1,0,0,1,0,0,1,1
"2017/6/25","新篠津村議会議員補欠選挙","新篠津村","北海道",1,0,1,0,1,55,55,55,1,0,1,0,0,0,1,1
"2017/6/25","新篠津村長選挙","新篠津村","北海道",0,1,0,0,1,63,63,63,1,0,1,0,0,0,1,1
"2017/6/25","椎葉村長選挙","椎葉村","宮崎県",0,1,0,0,1,71,71,71,1,0,0,1,0,0,1,1
"2017/6/25","横須賀市議会議員補欠選挙","横須賀市","神奈川県",1,0,1,0,4,34.5,29,34.5,2,0,1,0,0,0,1,4
"2017/6/25","横須賀市長選挙","横須賀市","神奈川県",0,1,0,0,3,63,63,63,1,0,1,0,0,0,1,3
"2017/6/25","江府町議会議員選挙","江府町","鳥取県",1,0,0,0,12,65.5,61,65.8,10,0,0.5,0.6,0,0,1,12
"2017/6/25","礼文町議会議員選挙","礼文町","北海道",1,0,0,0,9,62,50,66.3333333333333,8,1,0.222222222222222,0.444444444444444,0,0,1,9
"2017/6/25","礼文町長選挙","礼文町","北海道",0,1,0,0,1,66,66,66,1,0,0,1,0,0,1,1
"2017/6/25","西尾市議会議員選挙","西尾市","愛知県",1,0,0,0,35,63.5,41,62.0666666666667,27,3,0.166666666666667,0.466666666666667,0.0666666666666667,0.0666666666666667,0.866666666666667,35
"2017/6/25","西尾市長選挙","西尾市","愛知県",0,1,0,0,2,38,38,38,1,0,1,0,0,0,1,2
"2017/6/25","高取町議会議員選挙","高取町","奈良県",1,0,0,0,9,65.5,50,65.25,7,1,0.25,0.625,0.25,0.125,0.625,9
"2017/6/25","魚沼市議会議員選挙","魚沼市","新潟県",1,0,0,0,22,60.5,38,58.15,18,2,0.2,0.25,0.05,0.1,0.85,22
